/type/author	/authors/OL1232319A	2	2008-08-18T23:26:51.274176	{"name": "Zenon W. Pylyshyn", "personal_name": "Zenon W. Pylyshyn", "last_modified": {"type": "/type/datetime", "value": "2008-08-18T23:26:51.274176"}, "key": "/authors/OL1232319A", "birth_date": "1937", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL1235534A	2	2008-09-12T21:14:06.968552	{"name": "William Skyvington", "personal_name": "William Skyvington", "last_modified": {"type": "/type/datetime", "value": "2008-09-12T21:14:06.968552"}, "key": "/authors/OL1235534A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL2816666A	1	2008-04-29T15:03:11.581851	{"last_modified": {"type": "/type/datetime", "value": "2008-04-29T15:03:11.581851"}, "type": {"key": "/type/author"}, "name": "LUGER", "key": "/authors/OL2816666A", "revision": 1}
/type/author	/authors/OL2941409A	1	2008-04-29T15:03:11.581851	{"last_modified": {"type": "/type/datetime", "value": "2008-04-29T15:03:11.581851"}, "type": {"key": "/type/author"}, "name": "Kristian Hammond", "key": "/authors/OL2941409A", "revision": 1}
/type/author	/authors/OL3409465A	1	2008-04-30T09:38:13.731961	{"last_modified": {"type": "/type/datetime", "value": "2008-04-30T09:38:13.731961"}, "type": {"key": "/type/author"}, "name": "Peter Politakis", "key": "/authors/OL3409465A", "revision": 1}
/type/author	/authors/OL450098A	2	2008-08-31T09:26:19.109303	{"name": "Robert R. Trippi", "personal_name": "Robert R. Trippi", "last_modified": {"type": "/type/datetime", "value": "2008-08-31T09:26:19.109303"}, "key": "/authors/OL450098A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL5898832A	1	2008-10-25T18:54:49.156037	{"name": "International Conference on Industrial & Engineering Applications of Artificial Intelligence & Expert Systems (10th 1997 Atlanta, Ga.)", "created": {"type": "/type/datetime", "value": "2008-10-25T18:54:49.156037"}, "last_modified": {"type": "/type/datetime", "value": "2008-10-25T18:54:49.156037"}, "key": "/authors/OL5898832A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL6461884A	1	2008-11-15T14:29:15.741291	{"name": "International Conference on Industrial & Engineering Applications of Artificial Intelligence & Expert Systems (21st 2008 Wroc\u0142aw, Poland)", "created": {"type": "/type/datetime", "value": "2008-11-15T14:29:15.741291"}, "last_modified": {"type": "/type/datetime", "value": "2008-11-15T14:29:15.741291"}, "key": "/authors/OL6461884A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL716170A	2	2008-08-27T08:32:13.613756	{"name": "Robert Alan Brown", "personal_name": "Robert Alan Brown", "last_modified": {"type": "/type/datetime", "value": "2008-08-27T08:32:13.613756"}, "key": "/authors/OL716170A", "birth_date": "1938", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL7201342A	1	2014-07-28T14:43:18.226894	{"name": "Imre J. Rudas", "personal_name": "Imre J. Rudas", "created": {"type": "/type/datetime", "value": "2014-07-28T14:43:18.226894"}, "last_modified": {"type": "/type/datetime", "value": "2014-07-28T14:43:18.226894"}, "latest_revision": 1, "key": "/authors/OL7201342A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL7207898A	1	2014-07-29T10:34:25.273237	{"name": "Paul S. Andrews", "personal_name": "Paul S. Andrews", "created": {"type": "/type/datetime", "value": "2014-07-29T10:34:25.273237"}, "last_modified": {"type": "/type/datetime", "value": "2014-07-29T10:34:25.273237"}, "latest_revision": 1, "key": "/authors/OL7207898A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL774260A	2	2008-08-24T22:45:38.047379	{"name": "Hector Geffner", "personal_name": "Hector Geffner", "last_modified": {"type": "/type/datetime", "value": "2008-08-24T22:45:38.047379"}, "key": "/authors/OL774260A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL1120365A	2	2008-08-19T15:12:01.352183	{"name": "Pentti Kanerva", "personal_name": "Pentti Kanerva", "last_modified": {"type": "/type/datetime", "value": "2008-08-19T15:12:01.352183"}, "key": "/authors/OL1120365A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL1189302A	2	2008-08-19T09:22:07.307452	{"name": "B. G. Schumacher", "personal_name": "B. G. Schumacher", "last_modified": {"type": "/type/datetime", "value": "2008-08-19T09:22:07.307452"}, "key": "/authors/OL1189302A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL193060A	4	2017-03-31T09:31:15.804079	{"bio": {"type": "/type/text", "value": "Melissa Scott is a science fiction and fantasy author noted for her science fiction novels featuring LGBT characters and elaborate settings. Scott studied history at Harvard College and Brandeis University, and earned her PhD. in comparative history. She published her first novel in 1984, and has since written some two dozen science fiction and fantasy works, including three co-authored with her life-partner, Lisa Barnett. Scott lived with Lisa, in Portsmouth, New Hampshire for 27 years, until the latter's death of breast cancer on May 2, 2006."}, "name": "Melissa Scott", "created": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "personal_name": "Melissa Scott", "last_modified": {"type": "/type/datetime", "value": "2017-03-31T09:31:15.804079"}, "latest_revision": 4, "key": "/authors/OL193060A", "birth_date": "1960", "remote_ids": {"viaf": "11452411", "wikidata": "Q1919410"}, "type": {"key": "/type/author"}, "revision": 4}
/type/author	/authors/OL230611A	2	2008-09-07T06:21:05.706836	{"name": "Jean-Paul Doignon", "personal_name": "Jean-Paul Doignon", "last_modified": {"type": "/type/datetime", "value": "2008-09-07T06:21:05.706836"}, "key": "/authors/OL230611A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL236635A	2	2008-09-07T08:17:13.291388	{"name": "David Zhang", "personal_name": "David Zhang", "last_modified": {"type": "/type/datetime", "value": "2008-09-07T08:17:13.291388"}, "key": "/authors/OL236635A", "birth_date": "1949", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL2652960A	1	2008-04-29T13:35:46.87638	{"last_modified": {"type": "/type/datetime", "value": "2008-04-29T13:35:46.87638"}, "type": {"key": "/type/author"}, "name": "George Chacko", "key": "/authors/OL2652960A", "revision": 1}
/type/author	/authors/OL2662574A	1	2008-04-29T13:35:46.87638	{"last_modified": {"type": "/type/datetime", "value": "2008-04-29T13:35:46.87638"}, "type": {"key": "/type/author"}, "name": "Jack Copeland", "key": "/authors/OL2662574A", "revision": 1}
/type/author	/authors/OL2682899A	1	2008-04-29T13:35:46.87638	{"last_modified": {"type": "/type/datetime", "value": "2008-04-29T13:35:46.87638"}, "type": {"key": "/type/author"}, "name": "Karamjit S. Gill", "key": "/authors/OL2682899A", "revision": 1}
/type/author	/authors/OL291445A	2	2008-09-04T14:25:19.462861	{"name": "Etienne Wenger", "personal_name": "Etienne Wenger", "last_modified": {"type": "/type/datetime", "value": "2008-09-04T14:25:19.462861"}, "key": "/authors/OL291445A", "birth_date": "1952", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL338344A	1	2008-04-01T03:28:50.625462	{"last_modified": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "type": {"key": "/type/author"}, "name": "IEEE/RSJ International Conference on Intelligent Robots and Systems (1995 Pittsburgh, Pa.)", "key": "/authors/OL338344A", "revision": 1}
/type/author	/authors/OL3981612A	1	2008-04-30T20:50:18.033121	{"last_modified": {"type": "/type/datetime", "value": "2008-04-30T20:50:18.033121"}, "type": {"key": "/type/author"}, "name": "A Andrew", "key": "/authors/OL3981612A", "revision": 1}
/type/author	/authors/OL404157A	2	2008-09-02T18:56:27.42777	{"name": "Ellen Thro", "personal_name": "Ellen Thro", "last_modified": {"type": "/type/datetime", "value": "2008-09-02T18:56:27.42777"}, "key": "/authors/OL404157A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL445763A	2	2008-08-31T08:23:14.762898	{"name": "Michael L. Brodie", "personal_name": "Michael L. Brodie", "last_modified": {"type": "/type/datetime", "value": "2008-08-31T08:23:14.762898"}, "key": "/authors/OL445763A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL5398719A	1	2008-10-09T19:14:36.883047	{"name": "International Workshop on Agent Theories, Architectures, and Languages (2nd 1995 Montre\u0301al, Que\u0301bec)", "created": {"type": "/type/datetime", "value": "2008-10-09T19:14:36.883047"}, "last_modified": {"type": "/type/datetime", "value": "2008-10-09T19:14:36.883047"}, "key": "/authors/OL5398719A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL6860181A	1	2010-11-30T20:04:24.690666	{"name": "European Conference on Symbolic and Quantitative Approaches to Reasoning and Uncertainty (10th 2009 Verona, Italy)", "created": {"type": "/type/datetime", "value": "2010-11-30T20:04:24.690666"}, "last_modified": {"type": "/type/datetime", "value": "2010-11-30T20:04:24.690666"}, "latest_revision": 1, "key": "/authors/OL6860181A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL712858A	1	2008-04-01T03:28:50.625462	{"last_modified": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "type": {"key": "/type/author"}, "name": "International Conference on Simulation of Adaptive Behavior (2nd 1992 Honolulu, Hawaii)", "key": "/authors/OL712858A", "revision": 1}
/type/author	/authors/OL7203938A	1	2014-07-28T22:44:26.547754	{"name": "Mohamed Kamel", "personal_name": "Mohamed Kamel", "created": {"type": "/type/datetime", "value": "2014-07-28T22:44:26.547754"}, "last_modified": {"type": "/type/datetime", "value": "2014-07-28T22:44:26.547754"}, "latest_revision": 1, "key": "/authors/OL7203938A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL7208423A	1	2014-07-29T12:15:18.234795	{"name": "Jacek Koronacki", "personal_name": "Jacek Koronacki", "created": {"type": "/type/datetime", "value": "2014-07-29T12:15:18.234795"}, "last_modified": {"type": "/type/datetime", "value": "2014-07-29T12:15:18.234795"}, "latest_revision": 1, "key": "/authors/OL7208423A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL7432118A	1	2018-11-18T06:07:56.702700	{"name": "Paul R. Daugherty", "personal_name": "Paul R. Daugherty", "created": {"type": "/type/datetime", "value": "2018-11-18T06:07:56.702700"}, "last_modified": {"type": "/type/datetime", "value": "2018-11-18T06:07:56.702700"}, "latest_revision": 1, "key": "/authors/OL7432118A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL778450A	1	2008-04-01T03:28:50.625462	{"last_modified": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "type": {"key": "/type/author"}, "name": "Conference on AI, Simulation and Planning in High Autonomy Systems (3rd 1992 Perth, W.A.)", "key": "/authors/OL778450A", "revision": 1}
/type/author	/authors/OL931389A	2	2008-08-21T06:00:43.088243	{"name": "S. L. O'Dell", "personal_name": "S. L. O'Dell", "last_modified": {"type": "/type/datetime", "value": "2008-08-21T06:00:43.088243"}, "key": "/authors/OL931389A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL1167332A	2	2008-08-19T00:01:53.258915	{"name": "Christoph Hubig", "personal_name": "Christoph Hubig", "last_modified": {"type": "/type/datetime", "value": "2008-08-19T00:01:53.258915"}, "key": "/authors/OL1167332A", "birth_date": "1952", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL1482693A	1	2008-04-01T03:28:50.625462	{"last_modified": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "type": {"key": "/type/author"}, "name": "International Conference on Computational Intelligence and Multimedia Applications (4th 2001 Yokusika City, Japan)", "key": "/authors/OL1482693A", "revision": 1}
/type/author	/authors/OL2125980A	2	2008-08-19T18:51:48.990959	{"name": "John P. Buchanan", "personal_name": "John P. Buchanan", "last_modified": {"type": "/type/datetime", "value": "2008-08-19T18:51:48.990959"}, "key": "/authors/OL2125980A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL231143A	1	2008-04-01T03:28:50.625462	{"last_modified": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "type": {"key": "/type/author"}, "name": "IFAC/CIGR Workshop (3rd 1998 Makuhari, Japan)", "key": "/authors/OL231143A", "revision": 1}
/type/author	/authors/OL233093A	3	2017-03-31T09:16:19.986609	{"name": "Larry Bond", "personal_name": "Larry Bond", "created": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "last_modified": {"type": "/type/datetime", "value": "2017-03-31T09:16:19.986609"}, "latest_revision": 3, "key": "/authors/OL233093A", "revision": 3, "type": {"key": "/type/author"}, "remote_ids": {"viaf": "111711119", "wikidata": "Q2755947"}}
/type/author	/authors/OL2470862A	1	2008-04-01T03:28:50.625462	{"last_modified": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "type": {"key": "/type/author"}, "name": "International Symposium on Artificial Intelligence, Robotics, and Automation for Space (5th 1999 Noordwijk, Netherlands)", "key": "/authors/OL2470862A", "revision": 1}
/type/author	/authors/OL2693438A	1	2008-04-29T13:35:46.87638	{"last_modified": {"type": "/type/datetime", "value": "2008-04-29T13:35:46.87638"}, "type": {"key": "/type/author"}, "name": "Rainier Born", "key": "/authors/OL2693438A", "revision": 1}
/type/author	/authors/OL2711282A	2	2012-05-19T11:36:28.242302	{"name": "Scientific American", "personal_name": "SCIENTIFIC AMERICAN", "created": {"type": "/type/datetime", "value": "2008-04-29T13:35:46.876380"}, "alternate_names": ["\"Scientific American\"", "Scientific American.", "SCIENTIFIC AMERICAN.", "SCIENTIFIC AMERICAN", "\"Scientific American\"."], "last_modified": {"type": "/type/datetime", "value": "2012-05-19T11:36:28.242302"}, "latest_revision": 2, "key": "/authors/OL2711282A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL28892A	2	2008-09-11T21:29:11.543798	{"name": "David Moos", "personal_name": "David Moos", "last_modified": {"type": "/type/datetime", "value": "2008-09-11T21:29:11.543798"}, "key": "/authors/OL28892A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL289034A	1	2008-04-01T03:28:50.625462	{"last_modified": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "type": {"key": "/type/author"}, "name": "Florida AI Research Symposium (11th 1998 Sanibel Island, Fla.)", "key": "/authors/OL289034A", "revision": 1}
/type/author	/authors/OL30668A	2	2008-09-11T23:40:43.161241	{"name": "Peter Ga\u0308rdenfors", "personal_name": "Peter Ga\u0308rdenfors", "last_modified": {"type": "/type/datetime", "value": "2008-09-11T23:40:43.161241"}, "key": "/authors/OL30668A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL4580868A	2	2012-08-21T14:26:42.439712	{"name": "International Joint Conference on Artificial Intelligence (8th 1983 Karlsruhe, West Germany)", "created": {"type": "/type/datetime", "value": "2008-09-12T07:41:48.799908"}, "last_modified": {"type": "/type/datetime", "value": "2012-08-21T14:26:42.439712"}, "latest_revision": 2, "key": "/authors/OL4580868A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL4941229A	1	2008-09-22T09:43:41.141339	{"last_modified": {"type": "/type/datetime", "value": "2008-09-22T09:43:41.141339"}, "type": {"key": "/type/author"}, "name": "SUM 2007 (2007 Washington, D.C.)", "key": "/authors/OL4941229A", "revision": 1}
/type/author	/authors/OL5181286A	1	2008-09-27T01:47:53.174079	{"last_modified": {"type": "/type/datetime", "value": "2008-09-27T01:47:53.174079"}, "type": {"key": "/type/author"}, "name": "VW 2000 (2000 Paris, France)", "key": "/authors/OL5181286A", "revision": 1}
/type/author	/authors/OL541699A	2	2008-08-29T17:25:55.09199	{"name": "Alan Bundy", "personal_name": "Alan Bundy", "last_modified": {"type": "/type/datetime", "value": "2008-08-29T17:25:55.09199"}, "key": "/authors/OL541699A", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL575375A	2	2008-08-30T00:36:05.166172	{"name": "Dobrivoje Popovic\u0301", "personal_name": "Dobrivoje Popovic\u0301", "last_modified": {"type": "/type/datetime", "value": "2008-08-30T00:36:05.166172"}, "key": "/authors/OL575375A", "birth_date": "1931", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL575533A	2	2008-08-30T00:42:04.957092	{"name": "Peter Haddawy", "personal_name": "Peter Haddawy", "last_modified": {"type": "/type/datetime", "value": "2008-08-30T00:42:04.957092"}, "key": "/authors/OL575533A", "birth_date": "1959", "type": {"key": "/type/author"}, "revision": 2}
/type/author	/authors/OL6686609A	1	2009-07-21T17:21:27.963236	{"name": "International Conference on New Trends in Software Methodologies, Tools and Techniques (7th 2008 Sharjah, United Arab Emirates)", "created": {"type": "/type/datetime", "value": "2009-07-21T17:21:27.963236"}, "last_modified": {"type": "/type/datetime", "value": "2009-07-21T17:21:27.963236"}, "latest_revision": 1, "key": "/authors/OL6686609A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL6845303A	1	2010-11-15T21:48:53.531550	{"name": "International Conference on Systems Research, Informatics and Cybernetics (21st 2009 Baden-Baden, Germany)", "created": {"type": "/type/datetime", "value": "2010-11-15T21:48:53.531550"}, "last_modified": {"type": "/type/datetime", "value": "2010-11-15T21:48:53.531550"}, "latest_revision": 1, "key": "/authors/OL6845303A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL7161927A	1	2012-08-08T06:28:11.393516	{"name": "Dhinaharan Nagamalai", "personal_name": "Dhinaharan Nagamalai", "created": {"type": "/type/datetime", "value": "2012-08-08T06:28:11.393516"}, "last_modified": {"type": "/type/datetime", "value": "2012-08-08T06:28:11.393516"}, "latest_revision": 1, "key": "/authors/OL7161927A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL7196789A	1	2014-07-27T08:13:37.615567	{"name": "Wade Benton Townsend", "personal_name": "Wade Benton Townsend", "created": {"type": "/type/datetime", "value": "2014-07-27T08:13:37.615567"}, "last_modified": {"type": "/type/datetime", "value": "2014-07-27T08:13:37.615567"}, "latest_revision": 1, "key": "/authors/OL7196789A", "type": {"key": "/type/author"}, "revision": 1}
/type/author	/authors/OL929811A	1	2008-04-01T03:28:50.625462	{"last_modified": {"type": "/type/datetime", "value": "2008-04-01T03:28:50.625462"}, "type": {"key": "/type/author"}, "name": "International Symposium on Methodologies for Intelligent Systems (5th 1990 Knoxville, Tenn.)", "key": "/authors/OL929811A", "revision": 1}
